Date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,SEK,NZD,MXN,INR
26-11-1996,0.7867,112.53,0.5982,1.2325,1.3426,1.2903,8.3012,6.6796,1.4102,7.8745,35.75
25-11-1996,0.7836,112.7,0.5986,1.2334,1.3428,1.2885,8.3017,6.655,1.4041,7.8865,35.65
24-11-1996,0.7814,112.28,0.5975,1.232266667,1.342033333,1.282666667,8.3017,6.646666667,1.402433333,7.8835,35.65
23-11-1996,0.7792,111.86,0.5964,1.231133333,1.341266667,1.276833333,8.3017,6.638333333,1.400766667,7.8805,35.65
22-11-1996,0.777,111.44,0.5953,1.23,1.3405,1.271,8.3017,6.63,1.3991,7.8775,35.65
21-11-1996,0.7738,111.3,0.592,1.233,1.3396,1.2663,8.3011,6.6135,1.4011,7.877,35.85
20-11-1996,0.7729,111.53,0.5958,1.2495,1.3401,1.2665,8.3001,6.594,1.4068,7.888,35.65
19-11-1996,0.7771,111.62,0.5969,1.259,1.3419,1.271,8.3002,6.634,1.4042,7.8905,35.65
18-11-1996,0.776,111.53,0.5985,1.2622,1.3428,1.267,8.3002,6.6015,1.4099,7.896,35.75
17-11-1996,0.777166667,111.3633333,0.599266667,1.263333333,1.341466667,1.271066667,8.300133333,6.6109,1.412,7.8965,35.75
16-11-1996,0.778333333,111.1966667,0.600033333,1.264466667,1.340133333,1.275133333,8.300066667,6.6203,1.4141,7.897,35.75
15-11-1996,0.7795,111.03,0.6008,1.2656,1.3388,1.2792,8.3,6.6297,1.4162,7.8975,35.75
14-11-1996,0.7804,111.53,0.601,1.2642,1.3363,1.276,8.2994,6.6379,1.4048,7.907,35.8
13-11-1996,0.7792,111.72,0.6035,1.2687,1.3338,1.2705,8.2981,6.6517,1.4085,7.9125,35.7
12-11-1996,0.7784,111.47,0.6073,1.2697,1.3329,1.2687,8.2967,6.648,1.4093,7.9065,35.7
11-11-1996,0.7758,111.12,0.6067,1.2702,1.3338,1.2545,8.2966,6.5755,1.4115,7.895,35.752
10-11-1996,0.777033333,111.34,0.606933333,1.27,1.332933333,1.2582,8.296733333,6.582466667,1.410933333,7.898333333,35.80633333
09-11-1996,0.778266667,111.56,0.607166667,1.2698,1.332066667,1.2619,8.296866667,6.589433333,1.410366667,7.901666667,35.86066667
08-11-1996,0.7795,111.78,0.6074,1.2696,1.3312,1.2656,8.297,6.5964,1.4098,7.905,35.915
07-11-1996,0.7814,112.2,0.6072,1.2763,1.3293,1.2745,8.2973,6.618,1.4145,7.92,35.65
06-11-1996,0.7845,114.03,0.6093,1.2626,1.3316,1.277,8.2975,6.609,1.4044,7.912,35.65
05-11-1996,0.7847,114.25,0.6073,1.2711,1.3308,1.2773,8.2977,6.6251,1.409,7.915,35.65
04-11-1996,0.7818,113.81,0.6077,1.27,1.3363,1.2665,8.2979,6.5941,1.4116,7.8955,35.65
03-11-1996,0.782366667,113.6666667,0.608766667,1.2692,1.335433333,1.2675,8.2981,6.590366667,1.4116,7.913666667,35.65
02-11-1996,0.782933333,113.5233333,0.609833333,1.2684,1.334566667,1.2685,8.2983,6.586633333,1.4116,7.931833333,35.65
01-11-1996,0.7835,113.38,0.6109,1.2676,1.3337,1.2695,8.2985,6.5829,1.4116,7.95,35.65
31-10-1996,0.7831,114.03,0.6144,1.2623,1.338,1.2685,8.3,6.585,1.4142,7.97,35.7
30-10-1996,0.7803,114.16,0.6122,1.2631,1.3409,1.255,8.3,6.5621,1.4175,8,35.7
29-10-1996,0.7816,114.32,0.6212,1.264,1.3441,1.2565,8.3,6.551,1.418,7.932,35.65
28-10-1996,0.7858,114.22,0.6203,1.2642,1.3447,1.2611,8.3,6.5773,1.4162,7.9,35.7
27-10-1996,0.786166667,113.9566667,0.621366667,1.2642,1.344966667,1.261066667,8.3,6.581666667,1.418233333,7.902,35.68333333
26-10-1996,0.786533333,113.6933333,0.622433333,1.2642,1.345233333,1.261033333,8.3,6.586033333,1.420266667,7.904,35.66666667
25-10-1996,0.7869,113.43,0.6235,1.2642,1.3455,1.261,8.3,6.5904,1.4223,7.906,35.65
24-10-1996,0.7863,112.87,0.6278,1.2623,1.3462,1.2553,8.3,6.567,1.4271,7.87,35.65
23-10-1996,0.7877,112.93,0.6265,1.2588,1.3438,1.255,8.3,6.581,1.4077,7.84,35.65
22-10-1996,0.7918,112.37,0.6258,1.2578,1.3453,1.2542,8.3,6.5795,1.4095,7.795,35.65
21-10-1996,0.7929,112.72,0.6284,1.2548,1.3464,1.2639,8.3,6.617,1.4026,7.7425,35.65
20-10-1996,0.793766667,112.63,0.628566667,1.255633333,1.3473,1.266,8.299266667,6.626733333,1.407366667,7.739166667,35.65
19-10-1996,0.794633333,112.54,0.628733333,1.256466667,1.3482,1.2681,8.298533333,6.636466667,1.412133333,7.735833333,35.65
18-10-1996,0.7955,112.45,0.6289,1.2573,1.3491,1.2702,8.2978,6.6462,1.4169,7.7325,35.65
17-10-1996,0.7972,112.22,0.6303,1.2614,1.3515,1.269,8.297,6.6526,1.4261,7.72,35.65
16-10-1996,0.7947,112.28,0.6313,1.2635,1.3548,1.2679,8.2975,6.6376,1.4352,7.79,35.65
15-10-1996,0.7952,112.25,0.6309,1.2652,1.3548,1.2683,8.2981,6.6254,1.4375,7.723,35.65
14-10-1996,0.7907,111.66,0.6329,1.2634,1.3523,1.2525,8.2988,6.5876,1.4292,7.733,35.66
13-10-1996,0.790933333,111.63,0.6335,1.2639,1.352366667,1.253,8.298966667,6.592933333,1.433566667,7.715333333,35.65666667
12-10-1996,0.791166667,111.6,0.6341,1.2644,1.352433333,1.2535,8.299133333,6.598266667,1.437933333,7.697666667,35.65333333
11-10-1996,0.7914,111.57,0.6347,1.2649,1.3525,1.254,8.2993,6.6036,1.4423,7.68,35.65
10-10-1996,0.7911,111.2,0.6385,1.267,1.3512,1.2488,8.2999,6.593,1.4452,7.621,35.7
09-10-1996,0.7906,111.57,0.6391,1.2659,1.3529,1.253,8.3005,6.5985,1.4491,7.578,35.65
08-10-1996,0.7904,111.68,0.64,1.266,1.3538,1.255,8.3005,6.5815,1.4461,7.5455,35.65
07-10-1996,0.7916,111.12,0.6396,1.2706,1.3533,1.2552,8.3007,6.6195,1.4458,7.526,35.65
06-10-1996,0.791933333,111.3633333,0.639466667,1.269266667,1.353666667,1.256066667,8.3007,6.618666667,1.441333333,7.5275,35.63333333
05-10-1996,0.792266667,111.6066667,0.639333333,1.267933333,1.354033333,1.256933333,8.3007,6.617833333,1.436866667,7.529,35.61666667
04-10-1996,0.7926,111.85,0.6392,1.2666,1.3544,1.2578,8.3007,6.617,1.4324,7.5305,35.6
03-10-1996,0.7924,111.45,0.6387,1.2642,1.3603,1.255,8.3015,6.6105,1.4307,7.54,35.6
02-10-1996,0.7922,111.88,0.6384,1.2578,1.3594,1.2578,8.3017,6.6255,1.4285,7.519,35.65
01-10-1996,0.7915,111.47,0.6395,1.2634,1.3592,1.2565,8.3017,6.6285,1.4293,7.52,35.65
30-09-1996,0.7905,111.38,0.6392,1.2638,1.3619,1.2545,8.3017,6.6285,1.4304,7.535,35.65
29-09-1996,0.790433333,111.2,0.6394,1.263966667,1.3622,1.255,8.3017,6.625833333,1.43,7.537333333,35.65
28-09-1996,0.790366667,111.02,0.6396,1.264133333,1.3625,1.2555,8.3017,6.623166667,1.4296,7.539666667,35.65
27-09-1996,0.7903,110.84,0.6398,1.2643,1.3628,1.256,8.3017,6.6205,1.4292,7.542,35.65
26-09-1996,0.7887,110.68,0.6403,1.262,1.368,1.254,8.3021,6.6595,1.4288,7.528,35.65
25-09-1996,0.784,110.41,0.64,1.2646,1.3664,1.241,8.3025,6.614,1.4311,7.53,35.65
24-09-1996,0.783,109.22,0.6404,1.269,1.367,1.2256,8.3022,6.5755,1.4328,7.5255,35.65
23-09-1996,0.7857,109.95,0.6425,1.2624,1.367,1.236,8.3024,6.6,1.4325,7.545,35.65
22-09-1996,0.786266667,109.9666667,0.6427,1.262566667,1.367066667,1.237,8.3026,6.603666667,1.4316,7.545666667,35.66666667
21-09-1996,0.786833333,109.9833333,0.6429,1.262733333,1.367133333,1.238,8.3028,6.607333333,1.4307,7.546333333,35.68333333
20-09-1996,0.7874,110,0.6431,1.2629,1.3672,1.239,8.303,6.611,1.4298,7.547,35.7
19-09-1996,0.7881,109.44,0.6443,1.2654,1.3704,1.243,8.3036,6.6225,1.4298,7.525,35.75
18-09-1996,0.7861,109.17,0.6408,1.2681,1.3716,1.2416,8.3041,6.624,1.4261,7.491,35.7
17-09-1996,0.7881,110.28,0.6432,1.2652,1.3708,1.2441,8.3043,6.629,1.4316,7.505,35.7
16-09-1996,0.7865,110.19,0.6421,1.2682,1.3704,1.241,8.3046,6.6355,1.4391,7.505,35.7
15-09-1996,0.787266667,110.2633333,0.642466667,1.2665,1.370166667,1.241966667,8.304733333,6.647,1.439133333,7.508333333,35.7
14-09-1996,0.788033333,110.3366667,0.642833333,1.2648,1.369933333,1.242933333,8.304866667,6.6585,1.439166667,7.511666667,35.7
13-09-1996,0.7888,110.41,0.6432,1.2631,1.3697,1.2439,8.305,6.67,1.4392,7.515,35.7
12-09-1996,0.7883,110.16,0.6429,1.2548,1.3719,1.2376,8.3052,6.6795,1.4393,7.545,35.75
11-09-1996,0.7873,110.25,0.6434,1.2508,1.3712,1.2362,8.3053,6.7085,1.4351,7.548,35.65
10-09-1996,0.7868,109.75,0.6426,1.251,1.3706,1.2335,8.3054,6.7245,1.4415,7.552,35.65
09-09-1996,0.78,109.25,0.6416,1.2503,1.3706,1.222,8.3055,6.675,1.4383,7.5425,35.65
08-09-1996,0.779433333,109.24,0.641233333,1.251166667,1.371433333,1.221,8.305566667,6.668166667,1.439066667,7.5485,35.65
07-09-1996,0.778866667,109.23,0.640866667,1.252033333,1.372266667,1.22,8.305633333,6.661333333,1.439833333,7.5545,35.65
06-09-1996,0.7783,109.22,0.6405,1.2529,1.3731,1.219,8.3057,6.6545,1.4406,7.5605,35.65
05-09-1996,0.7764,109.25,0.6383,1.2595,1.3731,1.208,8.3059,6.649,1.4412,7.62,35.75
04-09-1996,0.7747,108.81,0.6384,1.263,1.3697,1.2057,8.3061,6.6425,1.4443,7.575,35.75
03-09-1996,0.7762,109.25,0.6381,1.2624,1.37,1.2095,8.306,6.6372,1.4442,7.576,35.625
02-09-1996,0.7773,109.12,0.6411,1.2664,1.3693,1.2095,8.3061,6.653,1.4511,7.542,35.845
01-09-1996,0.776133333,109.0633333,0.640766667,1.265866667,1.368966667,1.206866667,8.306166667,6.645166667,1.450666667,7.554666667,35.78
31-08-1996,0.774966667,109.0066667,0.640433333,1.265333333,1.368633333,1.204233333,8.306233333,6.637333333,1.450233333,7.567333333,35.715
30-08-1996,0.7738,108.95,0.6401,1.2648,1.3683,1.2016,8.3063,6.6295,1.4498,7.58,35.65
29-08-1996,0.7744,108.38,0.6421,1.2633,1.367,1.1944,8.3064,6.613,1.4438,7.5425,35.65
28-08-1996,0.7733,108.44,0.6414,1.264,1.3655,1.1925,8.3066,6.621,1.4443,7.502,35.65
27-08-1996,0.7739,107.68,0.6431,1.2702,1.3683,1.1932,8.3069,6.6015,1.4448,7.502,35.7
26-08-1996,0.7745,107.72,0.6431,1.2689,1.3706,1.194,8.3071,6.5873,1.4412,7.5075,35.65
25-08-1996,0.7751,107.8533333,0.6431,1.2676,1.3706,1.193666667,8.3071,6.581833333,1.4411,7.503333333,35.63333333
24-08-1996,0.7757,107.9866667,0.6431,1.2663,1.3706,1.193333333,8.3071,6.576366667,1.441,7.499166667,35.61666667
23-08-1996,0.7763,108.12,0.6431,1.265,1.3706,1.193,8.3071,6.5709,1.4409,7.495,35.6
22-08-1996,0.7811,108.3,0.6454,1.2625,1.3693,1.2077,8.3069,6.6127,1.4465,7.475,35.6
21-08-1996,0.776,108.47,0.645,1.2653,1.3744,1.1993,8.3071,6.59,1.4466,7.4845,35.55
20-08-1996,0.779,108.31,0.6462,1.2725,1.3739,1.2071,8.3065,6.6065,1.4518,7.4765,35.6
19-08-1996,0.7785,107.85,0.6472,1.2647,1.3725,1.207,8.3066,6.632,1.4483,7.475,35.6
18-08-1996,0.779166667,107.8066667,0.6468,1.2686,1.372966667,1.2079,8.3067,6.636166667,1.4496,7.4795,35.6
17-08-1996,0.779833333,107.7633333,0.6464,1.2725,1.373433333,1.2088,8.3068,6.640333333,1.4509,7.484,35.6
16-08-1996,0.7805,107.72,0.646,1.2764,1.3739,1.2097,8.3069,6.6445,1.4522,7.4885,35.6
15-08-1996,0.7771,107.85,0.6449,1.2787,1.3744,1.2045,8.3072,6.6305,1.453,7.497,35.6
14-08-1996,0.7783,108.12,0.6452,1.2816,1.3742,1.209,8.3074,6.6495,1.458,7.4995,35.6
13-08-1996,0.775,107.66,0.6452,1.2836,1.3742,1.1995,8.308,6.644,1.4607,7.4955,35.6
12-08-1996,0.7748,107.68,0.6447,1.2861,1.3716,1.2033,8.3086,6.665,1.4575,7.4935,35.6
11-08-1996,0.775,107.86,0.644833333,1.2853,1.371133333,1.203033333,8.308733333,6.656833333,1.456066667,7.501666667,35.63333333
10-08-1996,0.7752,108.04,0.644966667,1.2845,1.370666667,1.202766667,8.308866667,6.648666667,1.454633333,7.509833333,35.66666667
09-08-1996,0.7754,108.22,0.6451,1.2837,1.3702,1.2025,8.309,6.6405,1.4532,7.518,35.7
08-08-1996,0.7777,108.25,0.6454,1.283,1.371,1.2104,8.3095,6.642,1.4535,7.517,35.75
07-08-1996,0.7781,108.02,0.6483,1.287,1.3725,1.2105,8.3095,6.6415,1.4556,7.519,35.6
06-08-1996,0.7774,106.81,0.6503,1.2894,1.3735,1.2075,8.3098,6.6175,1.4547,7.527,35.6
05-08-1996,0.7755,106.56,0.6474,1.2937,1.3759,1.2015,8.31,6.592,1.4646,7.538,35.6
04-08-1996,0.775,106.6433333,0.6477,1.293633333,1.3756,1.2013,8.310133333,6.588233333,1.463833333,7.542,35.56666667
03-08-1996,0.7745,106.7266667,0.648,1.293566667,1.3753,1.2011,8.310266667,6.584466667,1.463066667,7.546,35.53333333
02-08-1996,0.774,106.81,0.6483,1.2935,1.375,1.2009,8.3104,6.5807,1.4623,7.55,35.5
01-08-1996,0.7723,107.09,0.6434,1.294,1.3738,1.2014,8.3105,6.5767,1.4634,7.572,35.45
31-07-1996,0.7717,106.85,0.6428,1.2941,1.375,1.1978,8.3107,6.5964,1.4518,7.585,35.55
30-07-1996,0.7744,107.96,0.6426,1.2798,1.3742,1.2027,8.3109,6.6043,1.4418,7.575,35.4
29-07-1996,0.7754,108.19,0.642,1.27,1.3731,1.2065,8.3111,6.5775,1.4395,7.59,35.55
28-07-1996,0.775733333,108.24,0.642366667,1.270233333,1.373733333,1.207466667,8.3112,6.5795,1.4383,7.594,35.56666667
27-07-1996,0.776066667,108.29,0.642733333,1.270466667,1.374366667,1.208433333,8.3113,6.5815,1.4371,7.598,35.58333333
26-07-1996,0.7764,108.34,0.6431,1.2707,1.375,1.2094,8.3114,6.5835,1.4359,7.602,35.6
25-07-1996,0.7738,108.23,0.6419,1.2706,1.376,1.2062,8.3127,6.5385,1.4358,7.6,35.6
24-07-1996,0.7786,108.43,0.6437,1.2648,1.3712,1.2149,8.313,6.5705,1.4393,7.6025,35.45
23-07-1996,0.7782,107.82,0.6445,1.2644,1.3716,1.213,8.3132,6.5755,1.4408,7.5985,35.4
22-07-1996,0.7754,107.45,0.6449,1.2659,1.3697,1.207,8.314,6.593,1.4406,7.63,35.55
21-07-1996,0.776,107.5733333,0.645533333,1.2653,1.368733333,1.209666667,8.3144,6.5978,1.441566667,7.627666667,35.56666667
20-07-1996,0.7766,107.6966667,0.646166667,1.2647,1.367766667,1.212333333,8.3148,6.6026,1.442533333,7.625333333,35.58333333
19-07-1996,0.7772,107.82,0.6468,1.2641,1.3668,1.215,8.3152,6.6074,1.4435,7.623,35.6
18-07-1996,0.7792,108.38,0.6472,1.2641,1.3649,1.2199,8.3147,6.6431,1.4506,7.633,35.8
17-07-1996,0.7771,108.65,0.6464,1.2697,1.3733,1.2117,8.3152,6.6292,1.4521,7.636,35.9
16-07-1996,0.7772,109.35,0.642,1.2649,1.3698,1.219,8.3151,6.6453,1.453,7.662,35.65
15-07-1996,0.7915,110.25,0.6446,1.2583,1.3713,1.25,8.3165,6.7247,1.4591,7.6545,35.65
14-07-1996,0.791933333,110.47,0.644566667,1.257133333,1.370633333,1.253233333,8.3163,6.7185,1.457866667,7.649,35.56666667
13-07-1996,0.792366667,110.69,0.644533333,1.255966667,1.369966667,1.256466667,8.3161,6.7123,1.456633333,7.6435,35.48333333
12-07-1996,0.7928,110.91,0.6445,1.2548,1.3693,1.2597,8.3159,6.7061,1.4554,7.638,35.4
11-07-1996,0.7921,110.28,0.643,1.2552,1.3704,1.257,8.316,6.6655,1.4526,7.65,35.45
10-07-1996,0.7941,110.4,0.644,1.2533,1.3674,1.2635,8.3161,6.677,1.4535,7.622,35.2
09-07-1996,0.7939,110.44,0.645,1.2601,1.3675,1.2641,8.3172,6.678,1.4545,7.625,35.25
08-07-1996,0.7948,110.81,0.6436,1.2599,1.3701,1.2622,8.3187,6.6955,1.4527,7.655,35.3
07-07-1996,0.794566667,110.81,0.643233333,1.260266667,1.3694,1.262133333,8.319133333,6.686233333,1.453566667,7.647333333,35.2
06-07-1996,0.794333333,110.81,0.642866667,1.260633333,1.3687,1.262066667,8.319566667,6.676966667,1.454433333,7.639666667,35.1
05-07-1996,0.7941,110.81,0.6425,1.261,1.368,1.262,8.32,6.6677,1.4553,7.632,35
04-07-1996,0.7924,110.4,0.6414,1.2755,1.3593,1.2546,8.3202,6.6518,1.4586,7.61,35.24
03-07-1996,0.7922,110.3,0.6405,1.2782,1.3607,1.2522,8.3201,6.644,1.4646,7.599,34.95
02-07-1996,0.7942,110.34,0.6422,1.2781,1.3597,1.2508,8.3211,6.699,1.4624,7.59,34.95
01-07-1996,0.7928,109.68,0.6423,1.2699,1.3633,1.2505,8.3217,6.6536,1.4609,7.605,34.875
30-06-1996,0.792766667,109.6933333,0.642833333,1.27,1.363366667,1.251833333,8.321833333,6.650733333,1.4608,7.598333333,34.9
29-06-1996,0.792733333,109.7066667,0.643366667,1.2701,1.363433333,1.253166667,8.321966667,6.647866667,1.4607,7.591666667,34.925
28-06-1996,0.7927,109.72,0.6439,1.2702,1.3635,1.2545,8.3221,6.645,1.4606,7.585,34.95
27-06-1996,0.7915,109.1,0.6464,1.2678,1.3634,1.2468,8.321,6.6172,1.4638,7.617,34.965
26-06-1996,0.795,109.55,0.6488,1.2649,1.3603,1.2575,8.3206,6.6044,1.4673,7.605,34.9
25-06-1996,0.7963,108.91,0.6491,1.2645,1.3588,1.2603,8.3206,6.6132,1.472,7.605,34.9
24-06-1996,0.7967,108.91,0.6492,1.2656,1.3594,1.261,8.3201,6.641,1.4769,7.63,34.9
23-06-1996,0.796733333,108.9933333,0.649566667,1.265533333,1.3611,1.263166667,8.320166667,6.6495,1.476133333,7.621666667,34.88333333
22-06-1996,0.796766667,109.0766667,0.649933333,1.265466667,1.3628,1.265333333,8.320233333,6.658,1.475366667,7.613333333,34.86666667
21-06-1996,0.7968,109.16,0.6503,1.2654,1.3645,1.2675,8.3203,6.6665,1.4746,7.605,34.85
20-06-1996,0.7939,108.19,0.6492,1.2678,1.3666,1.256,8.3212,6.6086,1.474,7.569,34.9
19-06-1996,0.7923,107.98,0.6477,1.2686,1.3672,1.2536,8.3218,6.6272,1.4792,7.52,34.9
18-06-1996,0.79,107.78,0.6478,1.2679,1.3689,1.2465,8.3224,6.6208,1.4807,7.5475,34.925
17-06-1996,0.7924,109.03,0.6475,1.2631,1.3676,1.2523,8.3222,6.6731,1.4823,7.582,34.85
16-06-1996,0.7936,109.0966667,0.648566667,1.263033333,1.366766667,1.253566667,8.322033333,6.6849,1.482833333,7.584666667,34.86666667
15-06-1996,0.7948,109.1633333,0.649633333,1.262966667,1.365933333,1.254833333,8.321866667,6.6967,1.483366667,7.587333333,34.88333333
14-06-1996,0.796,109.23,0.6507,1.2629,1.3651,1.2561,8.3217,6.7085,1.4839,7.59,34.9
13-06-1996,0.7987,108.69,0.6526,1.2626,1.3676,1.254,8.3221,6.683,1.4868,7.6075,34.85
12-06-1996,0.7994,108.94,0.6513,1.2637,1.3674,1.2625,8.3229,6.6995,1.4858,7.635,34.85
11-06-1996,0.8003,109.53,0.6514,1.2624,1.3655,1.2647,8.3235,6.7159,1.4855,7.595,34.85
10-06-1996,0.8004,109.07,0.6523,1.2602,1.3638,1.2672,8.3234,6.7508,1.4874,7.57,34.8
09-06-1996,0.800366667,109.15,0.6515,1.261133333,1.3641,1.268066667,8.3235,6.754233333,1.489333333,7.553333333,34.80833333
08-06-1996,0.800333333,109.23,0.6507,1.262066667,1.3644,1.268933333,8.3236,6.757666667,1.491266667,7.536666667,34.81666667
07-06-1996,0.8003,109.31,0.6499,1.263,1.3647,1.2698,8.3237,6.7611,1.4932,7.52,34.825
06-06-1996,0.7974,109.12,0.6485,1.2716,1.3645,1.2575,8.3234,6.7321,1.497,7.488,34.825
05-06-1996,0.7975,109.06,0.6457,1.2615,1.3658,1.2573,8.3239,6.7285,1.4835,7.467,34.85
04-06-1996,0.7979,108.82,0.6458,1.2532,1.3681,1.258,8.3249,6.7028,1.4743,7.445,34.85
03-06-1996,0.795,108.44,0.6443,1.2478,1.3687,1.2535,8.3254,6.718,1.468,7.445,34.9
02-06-1996,0.7952,108.32,0.644566667,1.249433333,1.3687,1.251833333,8.325433333,6.7173,1.4696,7.453333333,34.91666667
01-06-1996,0.7954,108.2,0.644833333,1.251066667,1.3687,1.250166667,8.325466667,6.7166,1.4712,7.461666667,34.93333333
31-05-1996,0.7956,108.08,0.6451,1.2527,1.3687,1.2485,8.3255,6.7159,1.4728,7.47,34.95
30-05-1996,0.8002,107.75,0.6519,1.2562,1.3697,1.26,8.3263,6.7812,1.4647,7.415,35.04
29-05-1996,0.8024,108.12,0.6557,1.2521,1.3727,1.2597,8.3262,6.7826,1.459,7.409,35.05
28-05-1996,0.8056,108.84,0.6609,1.2589,1.3765,1.2723,8.3248,6.8144,1.4605,7.39,35.35
27-05-1996,0.805125,107.85,0.661,1.260225,1.3739,1.2652,8.3257,6.8354,1.4617,7.3825,35.24
26-05-1996,0.80465,107.8666667,0.6611,1.26155,1.373766667,1.265633333,8.326033333,6.8357,1.461833333,7.385,35.17666667
25-05-1996,0.804175,107.8833333,0.6612,1.262875,1.373633333,1.266066667,8.326366667,6.836,1.461966667,7.3875,35.11333333
24-05-1996,0.8037,107.9,0.6613,1.2642,1.3735,1.2665,8.3267,6.8363,1.4621,7.39,35.05
23-05-1996,0.8034,106.91,0.6611,1.2595,1.3746,1.2651,8.3267,6.8544,1.4631,7.385,34.95
22-05-1996,0.8041,107.12,0.6625,1.2607,1.3723,1.2685,8.3272,6.8407,1.4647,7.38,34.95
21-05-1996,0.8042,107.18,0.6608,1.2603,1.3723,1.2687,8.3273,6.7958,1.4653,7.387,34.95
20-05-1996,0.8013,107.1,0.6611,1.2586,1.3722,1.2623,8.3284,6.7555,1.4649,7.41,34.85
19-05-1996,0.800533333,107.0033333,0.660833333,1.2558,1.371233333,1.262133333,8.3287,6.751766667,1.462466667,7.408166667,34.85
18-05-1996,0.799766667,106.9066667,0.660566667,1.253,1.370266667,1.261966667,8.329,6.748033333,1.460033333,7.406333333,34.85
17-05-1996,0.799,106.81,0.6603,1.2502,1.3693,1.2618,8.3293,6.7443,1.4576,7.4045,34.85
16-05-1996,0.8015,106.56,0.661,1.2496,1.3693,1.2545,8.33,6.7237,1.456,7.425,34.7
15-05-1996,0.8017,106.88,0.6607,1.2489,1.3679,1.2523,8.3301,6.7431,1.4543,7.4225,34.6
14-05-1996,0.8017,105.85,0.6599,1.2463,1.3687,1.2505,8.33,6.7332,1.4501,7.435,34.8
13-05-1996,0.8009,105.03,0.6604,1.248,1.3655,1.2505,8.3302,6.7817,1.4535,7.432,35.15
12-05-1996,0.8004,105.18,0.659433333,1.2474,1.367166667,1.249833333,8.3302,6.785566667,1.4521,7.433,35.11666667
11-05-1996,0.7999,105.33,0.658466667,1.2468,1.368833333,1.249166667,8.3302,6.789433333,1.4507,7.434,35.08333333
10-05-1996,0.7994,105.48,0.6575,1.2462,1.3705,1.2485,8.3302,6.7933,1.4493,7.435,35.05
09-05-1996,0.796,104.55,0.6569,1.2522,1.3671,1.2395,8.3301,6.7778,1.4524,7.475,34.85
08-05-1996,0.7948,105.15,0.6579,1.248,1.3661,1.235,8.33,6.8009,1.4536,7.48,34.6
07-05-1996,0.7975,105.25,0.6619,1.2498,1.3641,1.245,8.33,6.8478,1.4511,7.505,34.5
06-05-1996,0.797775,104.95,0.662525,1.251525,1.3647,1.2447,8.33,6.8388,1.4583,7.52,34.45
05-05-1996,0.79805,104.9833333,0.66315,1.25325,1.364866667,1.2438,8.33,6.8332,1.457466667,7.506166667,34.48333333
04-05-1996,0.798325,105.0166667,0.663775,1.254975,1.365033333,1.2429,8.33,6.8276,1.456633333,7.492333333,34.51666667
03-05-1996,0.7986,105.05,0.6644,1.2567,1.3652,1.242,8.33,6.822,1.4558,7.4785,34.55
02-05-1996,0.801,104.34,0.6662,1.2572,1.3627,1.246,8.3301,6.8491,1.4518,7.477,34.65
01-05-1996,0.8032,105.35,0.6692,1.2665,1.361,1.2507,8.3301,6.8102,1.4594,7.39,34.65
30-04-1996,0.8019,105.05,0.6653,1.2711,1.3609,1.2445,8.3301,6.7897,1.4559,7.415,34.65
29-04-1996,0.7971,104.88,0.6633,1.27,1.3618,1.2401,8.3306,6.7698,1.4558,7.4575,34.2
28-04-1996,0.7977,105.07,0.6627,1.2687,1.361533333,1.238333333,8.3304,6.764466667,1.4568,7.443333333,34.2
27-04-1996,0.7983,105.26,0.6621,1.2674,1.361266667,1.236566667,8.3302,6.759133333,1.4578,7.429166667,34.2
26-04-1996,0.7989,105.45,0.6615,1.2661,1.361,1.2348,8.33,6.7538,1.4588,7.415,34.2
25-04-1996,0.8005,106.75,0.6627,1.269,1.3624,1.2386,8.3301,6.8124,1.4648,7.385,34.5
24-04-1996,0.7951,106.55,0.6605,1.2748,1.365,1.2305,8.3301,6.7404,1.4679,7.395,34.15
23-04-1996,0.7948,106.75,0.6601,1.2655,1.3619,1.234,8.3302,6.7395,1.4638,7.415,34.175
22-04-1996,0.7938,106.72,0.6615,1.2708,1.363,1.229,8.33,6.7234,1.4581,7.39,34.07
21-04-1996,0.793333333,106.93,0.661,1.273166667,1.362833333,1.228666667,8.3302,6.718766667,1.457733333,7.393333333,34.09666667
20-04-1996,0.792866667,107.14,0.6605,1.275533333,1.362666667,1.228333333,8.3304,6.714133333,1.457366667,7.396666667,34.12333333
19-04-1996,0.7924,107.35,0.66,1.2779,1.3625,1.228,8.3306,6.7095,1.457,7.4,34.15
18-04-1996,0.7915,106.72,0.6609,1.2766,1.3634,1.219,8.3309,6.6995,1.4608,7.4325,34.15
17-04-1996,0.7917,108.18,0.6628,1.2712,1.3565,1.228,8.3312,6.7481,1.4665,7.435,34.2
16-04-1996,0.7932,108.15,0.6631,1.2711,1.3588,1.229,8.3317,6.7614,1.4717,7.435,34.07
15-04-1996,0.7933,108.53,0.6631,1.2652,1.3557,1.2348,8.3321,6.758,1.4734,7.457,34.2
14-04-1996,0.792266667,108.5766667,0.662566667,1.265,1.355966667,1.2327,8.332133333,6.746166667,1.474133333,7.469666667,34.18333333
13-04-1996,0.791233333,108.6233333,0.662033333,1.2648,1.356233333,1.2306,8.332166667,6.734333333,1.474866667,7.482333333,34.16666667
12-04-1996,0.7902,108.67,0.6615,1.2646,1.3565,1.2285,8.3322,6.7225,1.4756,7.495,34.15
11-04-1996,0.7895,108.59,0.6612,1.2663,1.357,1.222,8.3324,6.7133,1.4777,7.5175,34.2
